2014	-2045.399888	-1007.499967	-1112.599885	-3806.8	-6374.100002	-6236.900075	-4760.80008	-3279.699978	-2171.800024	-1417.600068	-921.099873	-596.9000391	-387.0000916	-250.7998402	-162.6999349	-110.4000129	-105.0000637	-34747.09982
2015	-1435.999945	-707.4000194	-780.9000467	-2672.599931	-4479.400004	-4387.799966	-3353.200016	-2312.800025	-1533.299974	-1002.299972	-651.6999706	-422.9999059	-274.3999758	-178.1000411	-115.6999693	-78.40002557	-74.89997816	-24461.89977
2016	-1435.999945	-707.4000194	-780.9000467	-2672.599931	-4479.400004	-4387.799966	-3353.200016	-2312.800025	-1533.299974	-1002.299972	-651.6999706	-422.9999059	-274.3999758	-178.1000411	-115.6999693	-78.40002557	-74.89997816	-24461.89977
2017	-1435.999945	-707.4000194	-780.9000467	-2672.599931	-4479.400004	-4387.799966	-3353.200016	-2312.800025	-1533.299974	-1002.299972	-651.6999706	-422.9999059	-274.3999758	-178.1000411	-115.6999693	-78.40002557	-74.89997816	-24461.89977
2018	-1137.30001	-560.2000293	-618.2999361	-2116.700014	-3547.499937	-3475.000048	-2655.800003	-1831.800082	-1214.400034	-793.6999906	-516.1000017	-335.0999788	-217.3999679	-141.1000531	-91.60000621	-62.20007197	-59.30003818	-19373.5002
2019	-425.1999852	-209.5000237	-231.0999886	-791.000008	-1325.900003	-1298.700016	-992.6000101	-684.600004	-453.9000188	-296.6000031	-192.9000114	-125.300015	-81.20002826	-52.8000262	-34.39998422	-23.29996688	-22.19997705	-7241.200069
2020	425.1999852	209.5000237	231.0999886	791.000008	1325.900003	1298.700016	992.6000101	684.600004	453.9000188	296.6000031	192.9000114	125.300015	81.20002826	52.8000262	34.39998422	23.29996688	22.19997705	7241.200069
2021	1137.30001	560.2000293	618.2999361	2116.700014	3547.499937	3475.000048	2655.800003	1831.800082	1214.400034	793.6999906	516.1000017	335.0999788	217.3999679	141.1000531	91.60000621	62.20007197	59.30003818	19373.5002
2022	1435.999945	707.4000194	780.9000467	2672.599931	4479.400004	4387.799966	3353.200016	2312.800025	1533.299974	1002.299972	651.6999706	422.9999059	274.3999758	178.1000411	115.6999693	78.40002557	74.89997816	24461.89977
2023	1435.999945	707.4000194	780.9000467	2672.599931	4479.400004	4387.799966	3353.200016	2312.800025	1533.299974	1002.299972	651.6999706	422.9999059	274.3999758	178.1000411	115.6999693	78.40002557	74.89997816	24461.89977
2024	1435.999945	707.4000194	780.9000467	2672.599931	4479.400004	4387.799966	3353.200016	2312.800025	1533.299974	1002.299972	651.6999706	422.9999059	274.3999758	178.1000411	115.6999693	78.40002557	74.89997816	24461.89977
2025	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2026	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2027	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2028	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2029	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2030	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2031	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2032	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2033	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2034	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2035	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2036	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2037	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2038	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2039	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2040	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2041	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2042	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2043	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2044	1173.999997	578.3999762	638.2999935	2185.099961	3662.300001	3587.29996	2741.799965	1891.099947	1253.599979	819.3999868	532.8000203	346.1000107	224.199995	145.7000172	94.59999537	64.19998924	61.30000461	20000.1998
2045	1181.799965	582.2000629	642.6000185	2199.499957	3686.499919	3610.999944	2759.700004	1903.500003	1261.89992	824.7999678	536.2999491	348.2000093	225.8000326	146.8000184	95.09998612	64.50002537	61.6000161	20131.7998
2046	1181.799965	582.2000629	642.6000185	2199.499957	3686.499919	3610.999944	2759.700004	1903.500003	1261.89992	824.7999678	536.2999491	348.2000093	225.8000326	146.8000184	95.09998612	64.50002537	61.6000161	20131.7998
2047	1181.799965	582.2000629	642.6000185	2199.499957	3686.499919	3610.999944	2759.700004	1903.500003	1261.89992	824.7999678	536.2999491	348.2000093	225.8000326	146.8000184	95.09998612	64.50002537	61.6000161	20131.7998
2048	1173.299959	578.0000362	637.8999493	2183.799943	3659.900031	3585.19992	2739.900035	1889.700007	1252.600002	818.7000025	532.4999434	345.6999343	224.1999878	145.499951	94.60000795	64.20003564	61.09995203	19986.7997
2049	1151.700089	567.2000006	626.0999782	2143.300022	3592.100013	3518.700059	2689.199949	1854.600007	1229.699983	803.700059	522.5999465	339.199936	219.9000089	142.6999157	92.80002337	62.89994663	59.99997785	19616.39991
2050	1151.700089	567.2000006	626.0999782	2143.300022	3592.100013	3518.700059	2689.199949	1854.600007	1229.699983	803.700059	522.5999465	339.199936	219.9000089	142.6999157	92.80002337	62.89994663	59.99997785	19616.39991
