India		Total	Male	Female
1970			
 20-24 	64731752.000000	33984740.000000	30747012.000000
 25-29 	56334124.000000	29757398.000000	26576724.000000
 30-34 	42918492.000000	22185404.000000	20733088.000000
 35-39 	37758676.000000	19440130.000000	18318548.000000
 40-44 	34484688.000000	17615542.000000	16869146.000000
 45-49 	29907564.000000	15377012.000000	14530553.000000
 50-54 	25069604.000000	13131702.000000	11937900.000000
 55-59 	20215444.000000	10597071.000000	9618373.000000
 60-64 	15679796.000000	8128667.500000	7551128.500000
 65-69 	11243406.000000	5720917.000000	5522489.000000
 70-74 	7476276.000000	3743980.000000	3732295.750000
 75-79 	4020700.500000	1998527.375000	2022173.250000
 80+ 	2909602.500000	1358559.875000	1551042.750000
Total	698519104.000000	362516256.000000	336002816.000000
1981			
 0-4	104200416.000000	53794244.000000	50406176.000000
 5-9	90541480.000000	46963956.000000	43577520.000000
 10-14 	82675208.000000	43010208.000000	39665004.000000
 15-19 	74743264.000000	38989360.000000	35753904.000000
 20-24 	66113816.000000	34679612.000000	31434204.000000
 25-29 	58299648.000000	30828930.000000	27470720.000000
 30-34 	44988620.000000	23365846.000000	21622774.000000
 35-39 	38285816.000000	19721046.000000	18564770.000000
 40-44 	35000072.000000	17885786.000000	17114286.000000
 45-49 	30620170.000000	15683514.000000	14936656.000000
 50-54 	25723342.000000	13409791.000000	12313552.000000
 55-59 	20758040.000000	10866522.000000	9891518.000000
 60-64 	16085867.000000	8338675.500000	7747192.000000
 65-69 	11546557.000000	5876765.000000	5669792.000000
 70-74 	7690240.000000	3843669.250000	3846571.250000
 75-79 	4190179.500000	2078926.875000	2111252.500000
 80+ 	3012709.750000	1411587.125000	1601122.625000
Total	714475456.000000	370748448.000000	343727008.000000
1982			
 0-4	105925160.000000	54701788.000000	51223376.000000
 5-9	92556848.000000	47995704.000000	44561148.000000
 10-14 	83585416.000000	43474344.000000	40111072.000000
 15-19 	76519224.000000	39892640.000000	36626588.000000
 20-24 	67532448.000000	35400016.000000	32132436.000000
 25-29 	59881820.000000	31652362.000000	28229458.000000
 30-34 	47581492.000000	24860066.000000	22721426.000000
 35-39 	38813044.000000	19986212.000000	18826832.000000
 40-44 	35464712.000000	18147870.000000	17316840.000000
 45-49 	31353488.000000	16008992.000000	15344495.000000
 50-54 	26378430.000000	13675013.000000	12703416.000000
 55-59 	21327754.000000	11147765.000000	10179989.000000
 60-64 	16494103.000000	8547250.000000	7946853.500000
 65-69 	11873167.000000	6045960.500000	5827206.500000
 70-74 	7877017.000000	3932415.250000	3944601.750000
 75-79 	4390446.000000	2170413.250000	2220032.750000
 80+ 	3106135.750000	1461574.875000	1644560.875000
Total	730660736.000000	379100384.000000	351560320.000000
1983			
 0-4	107621168.000000	55598096.000000	52023076.000000
 5-9	94579232.000000	49032008.000000	45547224.000000
 10-14 	84490208.000000	43934328.000000	40555876.000000
 15-19 	78353752.000000	40829564.000000	37524184.000000
 20-24 	68998816.000000	36149912.000000	32848906.000000
 25-29 	61194192.000000	32301568.000000	28892620.000000
 30-34 	50434780.000000	26506434.000000	23928348.000000
 35-39 	39492392.000000	20331168.000000	19161224.000000
 40-44 	35903240.000000	18406076.000000	17497164.000000
 45-49 	32075092.000000	16339303.000000	15735787.000000
 50-54 	27037236.000000	13935021.000000	13102215.000000
 55-59 	21919302.000000	11434419.000000	10484883.000000
 60-64 	16912776.000000	8758858.000000	8153917.000000
 65-69 	12215353.000000	6223670.000000	5991683.000000
 70-74 	8053966.000000	4018696.250000	4035270.000000
 75-79 	4600186.000000	2264580.250000	2335605.500000
 80+ 	3200189.500000	1512419.000000	1687770.625000
Total	747081856.000000	387576128.000000	359505760.000000
1984			
 0-4	109307640.000000	56490268.000000	52817376.000000
 5-9	96554512.000000	50047960.000000	46506548.000000
