south_africa_test	Total	Male	Female
 75-79 	183.092149	70.375082	112.717068
 80+ 	65.298021	24.367126	40.930895
Total	42119.089662	17310.075656	24809.014007
2041			
 0-4	42.064507	21.255477	20.809030
 5-9	28.433170	14.189889	14.243281
 10-14 	27.843117	13.928101	13.915016
 15-19 	589.698437	164.250832	425.447606
 20-24 	3406.332165	1121.457174	2284.874991
 25-29 	6920.791270	2556.741637	4364.049632
 30-34 	8425.718859	3397.373296	5028.345563
 35-39 	8084.555638	3474.457663	4610.097975
 40-44 	5735.910196	2566.837845	3169.072351
 45-49 	3756.243003	1688.862203	2067.380800
 50-54 	2268.366650	1005.577671	1262.788979
 55-59 	1385.630936	613.623852	772.007084
 60-64 	764.762964	352.094116	412.668848
 65-69 	425.278525	206.450625	218.827900
 70-74 	294.173059	130.085619	164.087440
 75-79 	181.999010	71.386130	110.612880
 80+ 	65.268511	24.656545	40.611966
Total	42403.070015	17423.228675	24979.841340
2042			
 0-4	41.033360	20.737981	20.295378
 5-9	24.176515	11.984838	12.191677
 10-14 	25.658145	12.813353	12.844792
 15-19 	588.500106	163.429329	425.070777
 20-24 	3404.932746	1120.011791	2284.920955
 25-29 	6933.042581	2560.765653	4372.276928
 30-34 	8466.587035	3411.634996	5054.952039
 35-39 	8092.836670	3476.162795	4616.673875
 40-44 	5863.598826	2621.774777	3241.824049
 45-49 	3767.076596	1692.158666	2074.917930
 50-54 	2275.989842	1006.403014	1269.586828
 55-59 	1416.649438	624.770357	791.879080
 60-64 	800.261971	367.486599	432.775373
 65-69 	441.172389	215.048192	226.124197
 70-74 	297.169793	133.398725	163.771068
 75-79 	181.636742	72.724336	108.912405
 80+ 	65.047995	24.932299	40.115696
Total	42685.370749	17536.237702	25149.133047
2043			
 0-4	41.636136	21.042556	20.593580
 5-9	28.923252	14.460419	14.462833
 10-14 	26.004996	13.004256	13.000739
 15-19 	588.977440	163.371065	425.606375
 20-24 	3406.467658	1119.911347	2286.556311
 25-29 	6940.095211	2562.313259	4377.781952
 30-34 	8482.908570	3415.986167	5066.922403
 35-39 	8109.518432	3481.466290	4628.052142
 40-44 	5990.431867	2676.569145	3313.862722
 45-49 	3793.077960	1702.160671	2090.917289
 50-54 	2281.643868	1006.702860	1274.941008
 55-59 	1441.276428	633.024270	808.252158
 60-64 	835.836937	382.666269	453.170668
 65-69 	460.011934	224.752007	235.259926
 70-74 	301.705640	137.311633	164.394008
 75-79 	181.950176	74.273787	107.676388
 80+ 	64.736271	25.226310	39.509962
Total	42975.202775	17654.242309	25320.960466
2044			
 0-4	42.971042	21.719094	21.251948
 5-9	31.406273	15.749333	15.656940
 10-14 	24.006086	11.962966	12.043120
 15-19 	589.402161	163.278239	426.123922
 20-24 	3405.221353	1118.407662	2286.813692
 25-29 	6944.155884	2562.981483	4381.174402
 30-34 	8532.581103	3435.288146	5097.292957
 35-39 	8102.138498	3476.326823	4625.811674
 40-44 	6088.577138	2718.990135	3369.587003
 45-49 	3837.741191	1720.359158	2117.382034
 50-54 	2286.318725	1006.905529	1279.413196
 55-59 	1460.670443	639.029358	821.641085
 60-64 	870.041493	397.012565	473.028928
 65-69 	481.657141	235.518528	246.138612
 70-74 	308.355810	142.116662	166.239148
 75-79 	182.479304	75.767621	106.711684
 80+ 	64.457414	25.582510	38.874903
Total	43252.181058	17766.995811	25485.185248
2045			
 0-4	43.978264	22.232296	21.745968
 5-9	33.084806	16.609644	16.475162
 10-14 	24.436976	12.183880	12.253096
 15-19 	589.836734	163.245758	426.590977
 20-24 	3408.519331	1118.995497	2289.523835
 25-29 	6945.093857	2562.616442	4382.477414
 30-34 	8564.359286	3447.281458	5117.077828
 35-39 	8109.907936	3477.889497	4632.018440
 40-44 	6159.196721	2749.440865	3409.755856
 45-49 	3902.925270	1747.683621	2155.241650
 50-54 	2290.684014	1007.229272	1283.454742
 55-59 	1475.345976	643.117401	832.228575
 60-64 	901.553275	409.952448	491.600827
 65-69 	505.669945	247.168593	258.501353
 70-74 	316.492242	147.105865	169.386377
 75-79 	183.963682	77.936155	106.027528
 80+ 	64.354589	26.058483	38.296106
Total	43519.402905	17876.747174	25642.655731
2046			
 0-4	43.265969	21.875725	21.390243
 5-9	33.390716	16.771005	16.619711
 10-14 	22.318085	11.098213	11.219872
 15-19 	590.386920	163.280641	427.106279
 20-24 	3413.601037	1120.405129	2293.195908
 25-29 	6942.858465	2560.886228	4381.972238
 30-34 	8579.427000	3452.574972	5126.852028
 35-39 	8137.883774	3488.579334	4649.304441
 40-44 	6198.358143	2765.990469	3432.367674
 45-49 	3985.102562	1782.761152	2202.341410
 50-54 	2296.385851	1008.295012	1288.090839
 55-59 	1486.555845	645.925064	840.630781
 60-64 	929.570331	421.153657	508.416674
 65-69 	531.330113	259.387924	271.942189
 70-74 	327.079591	153.391907	173.687684
 75-79 	185.924579	79.950573	105.974005
 80+ 	64.338994	26.535595	37.803399
Total	43767.777973	17978.862599	25788.915374
2047			
 0-4	42.078626	21.285343	20.793283
 5-9	33.382385	16.773044	16.609341
 10-14 	20.868070	10.443460	10.424611
 15-19 	590.246742	163.048965	427.197778
 20-24 	3417.379304	1121.215981	2296.163323
 25-29 	6943.696503	2560.569094	4383.127409
 30-34 	8587.847661	3455.650815	5132.196847
 35-39 	8179.142445	3505.291443	4673.851002
 40-44 	6206.007320	2768.743688	3437.263632
 45-49 	4075.562323	1821.682761	2253.879563
 50-54 	2306.841576	1011.558094	1295.283481
 55-59 	1495.431161	648.006217	847.424944
 60-64 	953.131094	430.240517	522.890577
 65-69 	557.800723	271.806795	285.993928
 70-74 	340.298237	160.439190	179.859047
 75-79 	188.403794	82.327031	106.076762
 80+ 	64.472751	27.124129	37.348621
Total	44002.590715	18076.206566	25926.384149
2048			
 0-4	37.839283	19.118330	18.720952
 5-9	32.815282	16.482945	16.332336
 10-14 	23.298093	11.681855	11.616237
 15-19 	590.795794	163.192288	427.603506
 20-24 	3423.488616	1123.226691	2300.261924
 25-29 	6946.569973	2561.225929	4385.344044
 30-34 	8593.630233	3457.684003	5135.946230
 35-39 	8196.798036	3512.028178	4684.769859
 40-44 	6221.209396	2775.070915	3446.138481
 45-49 	4162.849906	1859.434795	2303.415110
 50-54 	2325.475668	1018.526427	1306.949241
 55-59 	1502.400902	649.545133	852.855769
 60-64 	972.129084	437.237899	534.891185
 65-69 	584.309682	284.083062	300.226620
 70-74 	355.826476	168.339542	187.486934
 75-79 	191.943116	85.093085	106.850031
 80+ 	64.753954	27.768960	36.984994
Total	44226.133492	18169.740038	26056.393454
2049			
 0-4	35.440241	17.887350	17.552891
 5-9	32.527311	16.333090	16.194221
 10-14 	24.225143	12.148250	12.076892
 15-19 	590.855082	163.133758	427.721323
 20-24 	3428.510275	1124.852062	2303.658213
 25-29 	6949.012830	2561.662071	4387.350759
 30-34 	8594.458932	3457.931724	5136.527208
 35-39 	8238.179771	3529.994018	4708.185753
 40-44 	6217.176699	2772.804380	3444.372320
 45-49 	4228.364906	1887.795490	2340.569415
 50-54 	2354.681320	1030.199571	1324.481749
 55-59 	1508.198265	650.857237	857.341028
 60-64 	987.369642	442.588297	544.781345
 65-69 	609.857019	295.760773	314.096247
 70-74 	373.598131	177.069823	196.528308
 75-79 	196.853953	88.404393	108.449560
 80+ 	65.015746	28.355767	36.659979
Total	44434.325266	18257.778055	26176.547211
2050			
 0-4	34.126087	17.217502	16.908585
 5-9	32.123151	16.127560	15.995591
 10-14 	24.772288	12.422925	12.349363
 15-19 	590.145048	162.780242	427.364806
 20-24 	3431.760969	1125.821377	2305.939591
 25-29 	6954.293860	2563.523612	4390.770248
 30-34 	8590.542062	3456.412662	5134.129400
 35-39 	8262.649040	3540.717173	4721.931867
 40-44 	6223.745349	2775.510166	3448.235182
 45-49 	4274.075996	1907.698705	2366.377291
 50-54 	2395.380804	1046.994386	1348.386418
 55-59 	1513.043425	651.968657	861.074767
 60-64 	998.991668	446.402332	552.589336
 65-69 	633.312610	306.293854	327.018756
 70-74 	393.144914	186.404813	206.740101
 75-79 	202.742509	91.861670	110.880839
 80+ 	65.649951	29.257081	36.392870
Total	44620.499731	18337.414719	26283.085012
