Guam	1970	2.12	2.2	2.26	2.3	2.32	2.33	2.32	2.3	2.27	2.22	2.17	2.13	2.06	1.93	1.78	1.63	1.45	1.39	1.51	1.73	1.93	2.16	2.26	2.12	1.85	1.61	1.35	1.17	1.13	1.19	1.22	1.26	1.28	1.25	1.2	1.16	1.13	1.09	1.07	1.05	1.03	1.01	0.98	0.93	0.87	0.82	0.76	0.71	0.66	0.6	0.55	0.49	0.45	0.42	0.41	0.39	0.38	0.36	0.33	0.3	0.27	0.23	0.21	0.19	0.18	0.16	0.15	0.14	0.13	0.11	0.09	0.08	0.07	0.06	0.06	0.05	0.05	0.05	0.05	0.04	0.2
Guatemala	1970	210.26	201.24	192.72	184.68	177.13	170.04	163.41	157.22	151.47	146.14	141.12	136.3	132.17	128.93	126.26	123.67	121.27	118.41	114.73	110.48	106.44	102.59	98.3	93.37	88.13	83.04	77.94	73.74	70.91	69.04	67.17	65.43	63.92	62.56	61.3	60.19	59.23	58.03	56.42	54.53	52.69	50.86	48.95	46.98	44.97	42.94	40.94	38.9	36.82	34.74	32.7	30.65	28.88	27.54	26.48	25.44	24.52	23.44	22.07	20.54	19.11	17.68	16.53	15.8	15.34	14.86	14.44	13.85	12.94	11.84	10.8	9.8	8.85	7.99	7.21	6.45	5.69	5.01	4.44	3.94	19.88
Guinea	1970	152.42	143.51	135.75	129.03	123.25	118.31	114.12	110.58	107.59	105.05	102.86	100.94	99.16	97.4	95.59	93.94	92.64	90.18	85.91	80.57	75.48	70.23	66.22	64.2	63.49	62.63	61.91	60.96	59.48	57.68	56.11	54.67	53.25	51.85	50.47	49.12	47.78	46.54	45.43	44.42	43.42	42.44	41.46	40.46	39.43	38.42	37.42	36.4	35.36	34.28	33.2	32.11	31.01	29.91	28.8	27.68	26.56	25.37	24.09	22.76	21.43	20.09	18.81	17.61	16.46	15.32	14.21	13.09	11.95	10.82	9.72	8.67	7.67	6.73	5.86	5.03	4.25	3.55	2.94	2.41	7.56
Guinea_Bissau	1970	25.36	23.85	22.52	21.35	20.34	19.47	18.72	18.09	17.56	17.12	16.74	16.4	16.14	15.97	15.85	15.74	15.69	15.42	14.79	13.95	13.15	12.31	11.65	11.27	11.08	10.86	10.67	10.39	9.95	9.43	8.95	8.49	8.12	7.89	7.76	7.63	7.52	7.42	7.31	7.19	7.09	7	6.93	6.88	6.84	6.8	6.77	6.69	6.56	6.39	6.21	6.02	5.84	5.67	5.51	5.33	5.14	4.93	4.69	4.42	4.16	3.9	3.63	3.31	2.99	2.66	2.34	2.07	1.88	1.76	1.64	1.53	1.4	1.23	1.04	0.88	0.71	0.58	0.48	0.4	1.4
Guyana	1970	19.73	21.21	22.33	23.11	23.58	23.78	23.73	23.46	23.01	22.41	21.65	20.75	19.86	19.04	18.26	17.42	16.53	15.64	14.75	13.87	13.01	12.16	11.35	10.56	9.81	9.11	8.43	7.88	7.5	7.25	7.03	6.84	6.7	6.6	6.53	6.49	6.48	6.43	6.3	6.12	5.96	5.8	5.64	5.5	5.38	5.24	5.12	4.96	4.77	4.55	4.34	4.11	3.94	3.87	3.86	3.85	3.86	3.77	3.55	3.25	2.96	2.65	2.44	2.38	2.41	2.43	2.46	2.41	2.23	1.97	1.72	1.48	1.27	1.12	1.01	0.9	0.79	0.69	0.62	0.55	3.06
Haiti	1970	157.22	153.62	149.98	146.3	142.59	138.86	135.12	131.38	127.65	123.94	120.2	116.39	112.79	109.55	106.49	103.48	100.74	97.25	92.53	87.16	82.04	76.82	72.97	71.28	70.98	70.55	70.32	69.64	68.07	65.93	64.04	62.25	60.34	58.3	56.18	54.07	51.97	49.97	48.13	46.44	44.78	43.16	41.73	40.55	39.56	38.62	37.72	36.89	36.08	35.31	34.56	33.84	33.06	32.18	31.23	30.28	29.32	28.3	27.2	26.05	24.88	23.67	22.47	21.28	20.09	18.89	17.7	16.46	15.13	13.76	12.43	11.13	9.89	8.72	7.64	6.59	5.58	4.72	4.05	3.51	16.1
Honduras	1970	114.13	108.68	103.63	98.96	94.63	90.62	86.9	83.43	80.2	77.18	74.33	71.62	69.04	66.57	64.18	61.89	59.77	57.35	54.43	51.23	48.19	45.21	42.56	40.42	38.67	36.96	35.35	33.94	32.77	31.78	30.89	30.09	29.34	28.6	27.86	27.18	26.58	25.88	25.03	24.09	23.17	22.22	21.41	20.81	20.34	19.85	19.43	18.78	17.77	16.55	15.38	14.18	13.3	12.93	12.88	12.79	12.74	12.52	11.99	11.25	10.57	9.91	9.3	8.77	8.31	7.83	7.34	6.89	6.49	6.12	5.76	5.43	5.05	4.61	4.12	3.66	3.2	2.8	2.49	2.23	10.01
Hungary	1970	171.69	152.31	138.02	128.29	122.63	120.53	121.47	124.97	130.51	137.59	145.87	155.02	163.68	170.99	176.97	183.1	189.84	191.87	186.94	177.59	168.36	158.01	150.72	148.93	150.55	151.34	152.49	151.84	148.02	142.4	137.53	132.63	129.98	130.87	134.04	137.03	140.4	142.95	143.83	143.71	143.4	141.9	142.83	147.8	154.57	160.95	169.4	168.11	151.64	126.4	102.7	76.57	63.55	71.81	93.27	112.26	132.59	145.28	144.53	135.12	127.67	120.03	113.49	109.78	107.7	104.37	100.37	96.14	91.62	86.85	82.04	77.31	71.97	65.78	59.11	52.57	46.01	40.2	35.57	31.78	155.02
Iceland	1970	4.01	4.14	4.26	4.37	4.45	4.52	4.57	4.61	4.62	4.62	4.61	4.58	4.53	4.45	4.35	4.24	4.12	4	3.9	3.8	3.69	3.59	3.46	3.32	3.15	3	2.85	2.71	2.57	2.44	2.33	2.21	2.14	2.14	2.19	2.23	2.29	2.33	2.33	2.32	2.3	2.29	2.27	2.25	2.22	2.18	2.15	2.1	2.05	1.99	1.93	1.87	1.82	1.78	1.75	1.72	1.69	1.66	1.62	1.57	1.53	1.48	1.44	1.39	1.35	1.3	1.26	1.21	1.17	1.13	1.09	1.05	1	0.96	0.92	0.88	0.84	0.78	0.71	0.62	3.03
India	1970	18503.04	17843.39	17235.11	16674.27	16156.94	15679.18	15237.04	14826.59	14443.89	14085	13739.94	13398.7	13087.62	12814.85	12558.3	12307.38	12087.77	11747.35	11216.85	10575.2	9963.99	9346.97	8845.44	8531.52	8346.11	8151.23	7966.37	7811.9	7681.49	7568.12	7472.99	7398.12	7293.72	7135.77	6943.44	6760.27	6577.96	6397.57	6224.11	6054.8	5882.32	5708.69	5535.12	5361.68	5189.11	5017.53	4846.22	4680.78	4523.79	4372.56	4222.33	4074.66	3924.64	3769.56	3612.06	3455.97	3298.68	3149.74	3013.7	2884.98	2756.54	2633.49	2493.21	2324.92	2140.95	1962.13	1781.54	1624.59	1505.14	1410.13	1315.27	1228.63	1128.45	1002.5	863.38	733.97	607.31	504.34	437.02	394.09	1881.21
Indonesia	1970	4125.07	3974.86	3837.18	3710.44	3593.04	3483.41	3379.94	3281.04	3185.13	3090.62	2999.84	2915.14	2815.27	2690.79	2551.89	2419.66	2291.62	2170.66	2060.91	1962.02	1866.71	1773.1	1704.67	1671.35	1661.87	1654.22	1651.77	1646.27	1631.06	1609.15	1590.98	1575.35	1551.52	1515.48	1471.14	1426.38	1379.57	1333.74	1291.14	1250.21	1207.93	1165.93	1120.49	1069.8	1016.5	964.84	913.79	868.4	831.57	801.09	770.97	741.34	716.62	698.06	683.36	669.13	656.24	639.27	615.2	586.33	558.35	530.62	501.04	469.31	436.33	403.44	370.54	339.18	310.3	283.51	257.2	231.4	208.43	189.2	172.7	157.11	142.89	128.58	113.29	97.76	402.53
Iran	1970	1031.76	996.26	963.21	932.41	903.63	876.68	851.32	827.36	804.56	782.73	761.19	739.29	719.04	701.12	683.96	666.73	651.24	627.12	589.68	544.33	501.21	458.31	421.78	395.72	377.41	359.18	341.56	330.16	326.69	328.61	331.6	336.44	339.23	337.58	332.97	329.54	326.72	322.22	315.39	307.04	298.2	288.17	280.09	275.48	272.63	268.99	265.9	258.11	243.03	223.51	204.84	185.75	170.05	160.11	154.06	147.48	141.03	135.45	130.6	126.27	122.42	119.11	114.99	109.38	102.8	96.54	90.44	84.12	77.57	70.95	64.4	57.89	51.96	46.87	42.42	38.11	33.99	30.2	26.71	23.51	106.91
Iraq	1970	430.6	404.96	380.51	357.32	335.5	315.12	296.27	279.05	263.52	249.78	236.83	223.65	215.8	215.58	219.78	224.04	230.58	228.8	213.42	189.83	168.1	145.47	129.71	125.47	128.59	130.42	132.82	133.19	129.41	123.1	117.95	113.21	108.94	105.53	102.67	99.73	96.88	93.93	90.75	87.51	84.46	81.56	79.02	76.97	75.32	73.72	72.15	70.99	70.35	70.03	69.71	69.51	68.84	67.39	65.43	63.51	61.5	59.57	57.83	56.19	54.4	52.52	50.49	48.26	45.87	43.44	41.01	38.39	35.52	32.5	29.51	26.51	23.68	21.12	18.79	16.51	14.36	12.27	10.2	8.22	26.05
Ireland	1970	57.54	60	61.77	62.9	63.49	63.6	63.31	62.7	61.84	60.81	59.53	57.92	56.84	56.65	56.99	57.07	57.08	56.64	55.52	53.89	52.3	50.78	48.7	45.86	42.59	39.37	36.05	33.49	32.16	31.65	31.1	30.68	30.23	29.56	28.8	28.26	27.9	27.55	27.17	26.81	26.53	26.21	26.39	27.3	28.64	29.94	31.37	32.27	32.32	31.83	31.37	30.77	30.52	30.9	31.63	32.18	32.76	32.69	31.6	29.88	28.22	26.45	25.04	24.3	23.96	23.49	22.96	22.41	21.77	21.06	20.37	19.72	18.83	17.59	16.12	14.68	13.2	11.9	10.88	10.07	60.13
Israel	1970	70.19	68.46	66.84	65.36	64.01	62.8	61.73	60.82	60.08	59.5	58.94	58.26	58.22	59.14	60.56	61.79	63.04	63.28	61.97	59.56	57.25	54.97	52.13	48.62	44.76	40.9	36.87	33.93	32.69	32.6	32.44	32.47	32.4	31.99	31.39	31.02	30.79	30.59	30.41	30.26	30.09	29.88	29.81	29.96	30.2	30.43	30.82	30.6	29.44	27.75	26.13	24.32	23.4	23.93	25.34	26.53	27.78	28.35	27.76	26.4	25.15	23.87	22.53	21.22	19.93	18.55	17.09	15.73	14.55	13.49	12.43	11.42	10.4	9.34	8.29	7.29	6.32	5.51	4.93	4.51	25.14
Italy	1970	860.93	891.96	913.4	926.27	931.57	930.33	923.56	912.28	897.51	880.26	860.79	839.33	820.75	807.62	798.63	788.26	775.59	771.28	779.46	794.56	809.47	828.63	831.28	807.34	767.73	731.32	691.77	670.69	679.92	708	732.59	759.3	775.18	771.92	756.66	744.54	732.2	723.69	722.46	725.74	725.57	721.5	721.61	728.46	737.47	746.42	761.65	749.72	695.66	617.63	543.89	462.92	421.98	445.53	509.13	565.26	625.16	662.07	658.44	628.39	603.89	578.9	554.29	533.81	515.47	493.54	469.2	445.23	422.45	400.36	377.81	355.21	332.27	308.79	285.16	261.94	238.96	217.23	197.27	178.67	948.97
Jamaica	1970	63.07	64.32	65.07	65.32	65.11	64.47	63.42	62	60.23	58.14	55.84	53.45	50.57	47.05	43.17	39.33	35.37	32.15	30.11	28.87	27.6	26.46	25.34	24.1	22.81	21.72	20.79	19.91	19.04	18.22	17.49	16.81	16.34	16.15	16.15	16.17	16.23	16.27	16.24	16.15	16.1	16.09	15.96	15.64	15.2	14.78	14.3	13.98	13.92	14.01	14.06	14.13	14.04	13.66	13.11	12.59	12.02	11.6	11.42	11.39	11.3	11.22	10.99	10.54	9.93	9.35	8.76	8.17	7.61	7.08	6.53	5.95	5.48	5.14	4.89	4.64	4.42	4.12	3.67	3.14	15.4
Japan	1970	1819.75	1806.5	1785.94	1759.84	1730.01	1698.23	1666.27	1635.93	1609	1587.27	1568.54	1550.63	1555.2	1591.95	1650.78	1706.73	1758.71	1822.99	1903.18	1988.4	2070.35	2158.14	2193.19	2147.85	2050.89	1958.08	1857.54	1778.2	1739.84	1728.26	1707.56	1682.62	1666.17	1660.23	1660.27	1659.94	1660.7	1651.53	1626.33	1589.45	1552.92	1516.21	1470.43	1412.96	1348.16	1283.56	1218.29	1157.76	1105.63	1060.35	1014.96	968.81	934.67	917.57	911.3	905.14	901.81	890.84	866.13	832.55	801	769.19	738.3	710	683.01	654.56	625.37	594.72	562.04	527.95	494.06	460.56	425.94	389.78	353.06	317.09	281.48	249	221.13	196.71	939.6
Jordan	1970	73.96	69.04	64.58	60.55	56.92	53.66	50.73	48.1	45.74	43.62	41.75	40.14	38.53	36.79	35.02	33.43	31.93	30.77	30.07	29.67	29.31	29.03	28.64	28.03	27.28	26.59	25.93	25.22	24.45	23.63	22.81	21.99	21.16	20.33	19.5	18.68	17.87	17.08	16.31	15.57	14.84	14.13	13.47	12.89	12.37	11.87	11.4	10.92	10.41	9.89	9.4	8.94	8.5	8.09	7.72	7.35	7	6.69	6.43	6.21	6	5.81	5.59	5.33	5.04	4.76	4.48	4.23	4.01	3.81	3.61	3.41	3.2	2.96	2.72	2.48	2.25	2.02	1.79	1.56	6.82
Kazakhstan	1970	273.79	297.11	316.02	330.8	341.71	349.04	353.07	354.07	352.31	348.07	341.6	333.13	323.11	311.87	299.6	286.41	272.64	258.34	243.66	228.98	215.18	202.88	190.46	177.45	165.26	153.53	139.65	138.39	156.21	185.06	212.67	244.09	257.94	243.14	210.7	181.09	148.27	128.96	132.9	150.92	165.18	180.55	185.69	173.57	150.7	130.6	110.53	94.52	85.9	82.4	77.83	72.71	70.94	73.6	79	84.61	91.25	94.7	92.7	87.18	82.28	77.11	72.65	69.78	67.84	65.35	62.76	59.44	55	49.9	44.97	40.01	35.73	32.57	30.17	27.74	25.43	23.25	21.13	19.08	113.56
Kenya	1970	506.89	479.59	454.46	431.37	410.14	390.64	372.71	356.19	340.95	326.82	313.65	301.28	289.59	278.41	267.6	257.27	247.58	236.9	224.46	211.02	198.28	186.18	174.12	162.06	150.43	139.34	128.43	120.47	116.74	115.88	115.17	115.01	114.69	113.56	111.86	110.64	109.82	108.03	104.73	100.46	96.3	92.06	88.04	84.49	81.29	78.01	74.7	71.69	69.08	66.77	64.54	62.41	60.35	58.33	56.35	54.45	52.61	50.84	49.14	47.49	45.85	44.24	42.54	40.68	38.72	36.78	34.83	32.86	30.88	28.89	26.91	24.96	22.97	20.93	18.88	16.88	14.94	13.12	11.47	9.97	42.83
Kiribati	1970	1.57	1.59	1.61	1.63	1.63	1.62	1.61	1.59	1.56	1.53	1.49	1.45	1.4	1.35	1.3	1.24	1.19	1.13	1.07	1.02	0.96	0.91	0.85	0.79	0.72	0.65	0.59	0.54	0.53	0.54	0.54	0.56	0.56	0.55	0.53	0.51	0.5	0.49	0.49	0.49	0.49	0.48	0.49	0.5	0.52	0.53	0.55	0.55	0.51	0.45	0.39	0.33	0.28	0.26	0.25	0.23	0.22	0.21	0.2	0.19	0.19	0.19	0.18	0.17	0.16	0.15	0.14	0.13	0.13	0.12	0.12	0.11	0.11	0.1	0.09	0.09	0.08	0.08	0.07	0.06	0.24
Kuwait	1970	29.88	28.95	27.93	26.84	25.69	24.49	23.27	22.01	20.75	19.5	18.31	17.25	16.08	14.68	13.24	11.91	10.5	9.97	10.78	12.41	13.95	15.64	16.75	16.86	16.32	15.9	15.48	15	14.55	14.09	13.53	12.88	12.31	11.9	11.58	11.22	10.88	10.37	9.59	8.64	7.74	6.85	6.07	5.51	5.1	4.67	4.24	3.95	3.86	3.89	3.94	4.07	3.97	3.49	2.79	2.16	1.49	1.06	1.02	1.22	1.38	1.57	1.67	1.6	1.42	1.29	1.18	1.07	0.96	0.86	0.76	0.63	0.58	0.63	0.74	0.84	0.96	0.98	0.84	0.61	0.68
Kyrgyzstan	1970	77.68	81.4	84.29	86.39	87.74	88.39	88.38	87.75	86.54	84.78	82.57	79.96	76.84	73.21	69.18	65.03	60.82	56.42	51.8	47.16	42.75	38.59	35.02	32.27	30.28	28.45	26.51	26.47	29.11	33.38	37.6	42.38	45.07	44.3	41.35	38.72	35.7	33.93	34.38	36.12	37.36	38.65	38.53	36.12	32.27	28.73	25.19	22.13	20.01	18.58	17.05	15.4	14.62	15.07	16.29	17.53	19.01	19.82	19.47	18.38	17.44	16.43	15.73	15.58	15.74	15.76	15.79	15.43	14.49	13.16	11.89	10.59	9.46	8.67	8.09	7.46	6.85	6.25	5.66	5.09	30.05
Lao	1970	98.4	93.41	88.94	84.95	81.4	78.25	75.45	72.98	70.77	68.81	67.04	65.44	63.94	62.47	61.02	59.65	58.39	56.88	54.94	52.74	50.61	48.5	46.5	44.69	43.01	41.36	39.72	38.25	37	35.9	34.86	33.9	32.94	31.94	30.94	29.99	29.08	28.27	27.6	27.01	26.43	25.89	25.29	24.61	23.87	23.15	22.44	21.73	21.05	20.38	19.7	19.02	18.33	17.64	16.94	16.24	15.55	14.83	14.08	13.3	12.54	11.76	11.04	10.38	9.77	9.17	8.58	7.97	7.31	6.63	5.97	5.33	4.73	4.2	3.73	3.27	2.84	2.44	2.07	1.73	6.14
Latvia	1970	31.42	32.17	32.83	33.4	33.87	34.26	34.57	34.8	34.95	35.03	35.06	35.06	34.93	34.64	34.24	33.85	33.44	33.14	33.05	33.1	33.17	33.32	33.43	33.46	33.48	33.51	33.43	33.86	35.04	36.66	38.18	39.85	40.65	40.07	38.63	37.26	35.65	34.75	35.05	36.05	36.78	37.46	37.5	36.52	34.83	33.29	31.91	30.1	27.72	25.09	22.53	19.76	18.39	19.16	21.29	23.27	25.41	26.89	27.16	26.62	26.25	25.86	25.38	24.88	24.33	23.64	22.89	21.9	20.62	19.14	17.65	16.1	14.73	13.67	12.82	11.93	11.07	10.22	9.38	8.55	49.78
Lebanon	1970	69.27	69.13	68.83	68.38	67.78	67.05	66.19	65.22	64.13	62.93	61.58	60.02	58.56	57.32	56.13	54.85	53.68	51.63	48.25	44.09	40.1	36.05	32.82	30.94	30	29	28.11	27.46	27.04	26.79	26.7	26.74	26.75	26.61	26.37	26.17	25.97	25.72	25.43	25.07	24.67	24.23	23.59	22.67	21.54	20.45	19.41	18.22	16.82	15.35	13.91	12.38	11.53	11.72	12.57	13.34	14.22	14.67	14.32	13.48	12.75	12	11.33	10.86	10.5	10.07	9.63	9.12	8.49	7.79	7.1	6.4	5.84	5.5	5.3	5.09	4.9	4.63	4.21	3.7	18.21
Lesotho	1970	38.18	36.54	35.06	33.74	32.55	31.47	30.5	29.63	28.82	28.07	27.38	26.74	26.07	25.31	24.5	23.71	22.91	22.13	21.41	20.7	19.99	19.34	18.48	17.34	16.03	14.77	13.52	12.51	11.88	11.51	11.14	10.8	10.53	10.31	10.12	9.99	9.91	9.75	9.43	9.01	8.63	8.24	7.96	7.84	7.83	7.8	7.78	7.72	7.59	7.41	7.25	7.08	6.91	6.71	6.5	6.28	6.05	5.84	5.67	5.52	5.36	5.2	5.01	4.76	4.47	4.19	3.91	3.64	3.4	3.18	2.96	2.74	2.52	2.3	2.08	1.86	1.66	1.46	1.28	1.11	4.79
Liberia	1970	56.25	53.02	50.11	47.51	45.18	43.11	41.25	39.6	38.12	36.78	35.58	34.52	33.47	32.37	31.25	30.24	29.34	28.33	27.14	25.86	24.65	23.42	22.55	22.22	22.24	22.23	22.29	22.12	21.56	20.74	20	19.26	18.56	17.93	17.35	16.75	16.15	15.59	15.09	14.62	14.17	13.72	13.3	12.92	12.55	12.2	11.86	11.48	11.02	10.52	10.04	9.55	9.09	8.69	8.32	7.95	7.59	7.21	6.81	6.4	5.99	5.59	5.21	4.85	4.5	4.17	3.84	3.51	3.19	2.88	2.58	2.29	2.02	1.76	1.51	1.28	1.07	0.88	0.71	0.57	1.6
Libya	1970	97.75	91.34	85.4	79.9	74.82	70.15	65.86	61.93	58.36	55.11	52.15	49.43	47.05	45.02	43.26	41.7	40.4	38.97	37.24	35.39	33.71	32.09	30.88	30.27	30.05	29.84	29.72	29.44	28.81	27.98	27.23	26.51	25.82	25.19	24.61	24.01	23.4	22.8	22.19	21.58	20.97	20.34	19.73	19.16	18.59	18.03	17.48	16.82	16	15.08	14.19	13.29	12.49	11.86	11.35	10.83	10.33	9.84	9.38	8.94	8.52	8.12	7.7	7.23	6.73	6.24	5.77	5.34	4.98	4.66	4.35	4.06	3.76	3.45	3.14	2.85	2.57	2.29	2.01	1.72	6.74
Lithuania	1970	50.58	52.22	53.73	55.1	56.31	57.34	58.16	58.77	59.13	59.23	59.18	59.09	58.3	56.54	54.16	51.83	49.41	47.37	46.03	45.19	44.32	43.47	43.03	43.11	43.55	44.06	44.66	45.3	45.89	46.44	47.04	47.68	48.09	48.14	47.95	47.7	47.27	46.99	47.03	47.18	47.14	46.99	46.31	44.85	42.84	40.9	39.09	36.72	33.59	30.11	26.76	23.31	21.24	21.32	22.81	24.18	25.62	27.05	28.25	29.22	30.3	31.5	31.89	31.06	29.42	27.76	25.96	24.25	22.87	21.67	20.33	18.94	17.54	16.13	14.73	13.37	12.02	10.82	9.84	9.02	53.12
Luxembourg	1970	4.44	4.65	4.82	4.96	5.06	5.14	5.19	5.21	5.22	5.21	5.19	5.14	5.1	5.05	5.01	4.97	4.92	4.86	4.79	4.71	4.63	4.56	4.51	4.47	4.46	4.46	4.45	4.46	4.49	4.54	4.59	4.64	4.69	4.72	4.73	4.75	4.75	4.78	4.86	4.96	5.05	5.13	5.14	5.03	4.83	4.64	4.47	4.27	4.05	3.83	3.61	3.38	3.28	3.4	3.66	3.9	4.15	4.33	4.35	4.26	4.19	4.12	4.03	3.94	3.83	3.71	3.57	3.41	3.23	3.03	2.83	2.62	2.41	2.21	2.02	1.83	1.65	1.47	1.32	1.18	6.19
Madagascar	1970	272.67	257.22	243.24	230.62	219.25	209.03	199.83	191.56	184.09	177.33	171.12	165.33	159.99	155.08	150.37	145.97	142.19	136.88	129.1	119.92	111.26	102.61	95.65	91.37	88.95	86.48	84.25	82.41	80.81	79.43	78.35	77.53	76.58	75.28	73.76	72.33	70.98	69.35	67.33	65.04	62.75	60.38	58.18	56.29	54.6	52.88	51.25	49.34	46.96	44.33	41.85	39.41	37.42	36.14	35.35	34.52	33.64	33.14	33.13	33.39	33.61	33.95	33.5	31.81	29.31	26.9	24.42	22.08	20.08	18.3	16.45	14.57	12.87	11.41	10.13	8.92	7.8	6.75	5.74	4.81	17.46
Malawi	1970	200.82	187.03	174.79	163.97	154.44	146.09	138.79	132.42	126.86	121.99	117.86	114.54	110.98	106.68	102.08	97.92	93.78	90.89	89.83	89.86	89.79	90.02	88.97	85.82	81.32	77.1	72.86	68.94	65.68	62.87	59.96	57.04	54.36	51.99	49.87	47.85	45.94	44.16	42.46	40.85	39.37	38.02	36.68	35.31	33.96	32.67	31.34	30.36	29.89	29.72	29.51	29.38	28.75	27.33	25.4	23.58	21.76	20.04	18.53	17.2	15.83	14.42	13.34	12.73	12.44	12.15	11.94	11.52	10.69	9.61	8.63	7.66	6.78	6.04	5.4	4.77	4.16	3.58	3.03	2.52	8.27
Malaysia	1970	313.29	334.01	348.53	357.47	361.44	361.03	356.86	349.53	339.65	327.82	313.9	297.77	283.73	273.87	266.58	258.22	249.62	240.31	229.73	218.37	207.63	197.6	187.01	175.47	163.76	152.46	140.8	133.11	131.4	133.44	135.29	138.16	137.9	132.19	123.15	115.07	106.88	100.58	97.54	96.57	95.21	94.03	92.16	88.95	84.95	81.31	77.68	74.74	72.92	71.77	70.55	69.51	67.82	65.02	61.57	58.24	54.73	52.05	50.75	50.24	49.58	49.15	47.54	44.02	39.35	34.93	30.35	26.86	25.19	24.66	23.97	23.43	22.38	20.36	17.77	15.43	13.13	11.26	10.06	9.31	48
Maldives	1970	4.85	4.61	4.4	4.2	4.01	3.84	3.68	3.52	3.37	3.23	3.09	2.96	2.81	2.61	2.38	2.17	1.97	1.8	1.67	1.58	1.49	1.41	1.37	1.4	1.47	1.55	1.64	1.7	1.72	1.72	1.72	1.72	1.7	1.68	1.64	1.6	1.55	1.5	1.43	1.36	1.28	1.2	1.13	1.09	1.05	1.01	0.98	0.94	0.9	0.85	0.81	0.77	0.74	0.7	0.66	0.63	0.59	0.56	0.52	0.49	0.46	0.43	0.4	0.37	0.34	0.31	0.27	0.25	0.23	0.21	0.2	0.18	0.16	0.15	0.13	0.11	0.1	0.08	0.07	0.06	0.2
Mali	1970	239.82	220.85	204.53	190.63	178.93	169.19	161.21	154.75	149.59	145.52	142.39	140.09	137.92	135.44	132.75	130.5	128.8	125.8	120.72	114.42	108.35	102.04	97.14	94.57	93.46	92.13	91.06	89.05	85.37	80.7	76.43	72.21	68.72	66.42	64.92	63.39	61.96	60.66	59.4	58.22	57.18	56.27	55.36	54.4	53.41	52.44	51.47	50.55	49.71	48.9	48.04	47.15	46.04	44.6	42.91	41.2	39.42	37.59	35.74	33.85	31.91	29.94	27.93	25.87	23.8	21.75	19.74	17.74	15.73	13.75	11.85	10.01	8.39	7.06	5.96	4.93	4.01	3.2	2.52	1.94	4.74
Malta	1970	3.82	4.23	4.63	5	5.34	5.66	5.95	6.21	6.44	6.64	6.82	6.98	7.08	7.12	7.1	7.04	6.9	6.87	7.02	7.24	7.43	7.68	7.53	6.79	5.69	4.65	3.53	2.83	2.83	3.26	3.63	4.03	4.26	4.16	3.84	3.59	3.36	3.19	3.12	3.12	3.1	3.06	3.03	3.01	2.98	2.95	2.95	2.9	2.77	2.59	2.43	2.26	2.16	2.18	2.27	2.35	2.42	2.49	2.55	2.58	2.62	2.67	2.65	2.55	2.39	2.23	2.06	1.92	1.82	1.76	1.69	1.62	1.53	1.42	1.31	1.19	1.08	0.98	0.88	0.8	3.64
Martinique	1970	10.2	9.94	9.72	9.53	9.36	9.21	9.08	8.95	8.82	8.69	8.56	8.43	8.26	8.03	7.74	7.46	7.18	6.86	6.5	6.12	5.75	5.38	5.03	4.69	4.39	4.1	3.81	3.6	3.53	3.53	3.54	3.57	3.58	3.55	3.49	3.45	3.43	3.37	3.28	3.17	3.05	2.93	2.85	2.86	2.91	2.96	3.02	3.01	2.89	2.71	2.53	2.34	2.22	2.22	2.29	2.34	2.4	2.4	2.31	2.15	2	1.85	1.72	1.64	1.58	1.51	1.43	1.36	1.29	1.22	1.15	1.08	1.01	0.93	0.85	0.76	0.68	0.6	0.52	0.45	2.12
Mauritania	1970	46.51	44.22	42.15	40.28	38.58	37.05	35.65	34.37	33.18	32.07	31.04	30.11	29.1	27.9	26.6	25.37	24.19	23.08	22.08	21.17	20.29	19.44	18.68	18.04	17.48	16.95	16.46	15.99	15.5	15.01	14.56	14.14	13.71	13.26	12.82	12.39	11.97	11.57	11.21	10.88	10.55	10.22	9.92	9.61	9.31	9.02	8.73	8.44	8.14	7.84	7.54	7.24	6.94	6.66	6.38	6.11	5.84	5.56	5.29	5.02	4.75	4.49	4.22	3.95	3.69	3.42	3.16	2.9	2.64	2.4	2.15	1.92	1.7	1.48	1.29	1.1	0.92	0.76	0.62	0.5	1.45
Mauritius	1970	19.11	21.62	23.57	25.02	26.01	26.58	26.79	26.68	26.29	25.68	24.85	23.82	22.8	21.9	21.06	20.14	19.18	18.26	17.41	16.61	15.83	15.04	14.39	13.89	13.52	13.15	12.84	12.47	12	11.47	10.98	10.5	10.08	9.74	9.47	9.19	8.92	8.66	8.4	8.14	7.89	7.65	7.4	7.11	6.8	6.5	6.2	5.92	5.68	5.47	5.26	5.06	4.85	4.62	4.38	4.15	3.92	3.71	3.5	3.3	3.11	2.92	2.74	2.56	2.4	2.24	2.09	1.93	1.78	1.63	1.48	1.34	1.21	1.09	0.98	0.87	0.77	0.68	0.58	0.49	2.19
